request_id,created_at,updated_at,status,status_notes,resolution_notes,after_action_url,police_district,lat,lon,has_photo,image_urls,image_paths,image_checksums,image_fetch_status,text,desc_len,kw_inject,kw_needle,kw_blocking,kw_children,kw_onramp,kw_propane,kw_fire,kw_duplicate,kw_unable_to_locate,kw_private_property,kw_wheelchair,kw_passed_out,tag_safety_issue,tag_drugs,tag_person_position,tag_lying_face_down,tag_tents_present,tag_size_feet,tag_num_people,derived_is_private_property,hours_to_resolution
101002542562,2025-09-02T23:11:47+00:00,2025-09-04T00:34:31+00:00,closed,Unable to Locate.,,,CENTRAL,37.7907880527012,-122.41903635138,True,"['https://d2rrrzgumh0cu9.cloudfront.net/8925e982-f8d9-4062-af40-aebe014ed52e.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756946071/san-francisco/production/rjpc9zayfnrmk8iao3aa.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756946072/san-francisco/production/aojb8wt6h4zxvzvfzdhj.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756946073/san-francisco/production/xeqwfsq7cvtgb7kjloc4.jpg']","['data/images/101002542562/00_8925e982-f8d9-4062-af40-aebe014ed52e.jpeg', 'data/images/101002542562/01_rjpc9zayfnrmk8iao3aa.jpg', 'data/images/101002542562/02_aojb8wt6h4zxvzvfzdhj.jpg', 'data/images/101002542562/03_xeqwfsq7cvtgb7kjloc4.jpg']","['40637e6b0172988e99a2068726122c2a10ec5cf1ed54b0a2030754f8ff5a416e', '39042e12cf37b0fec27a1e4147e8641ab6cd841d00e181dfb1e49f5d46b22a54', '4095735c4444adf8edb8a1863ad0e08540aee63b2d1d97d4eb621f438a64175a', '1f40fb628623a0f8064522a6988592815ca04defef9d4d035bce8a2e8d5da6e6']","['ok', 'ok', 'ok', 'ok']",919 - Person lying on the sidewalk with bedding and personal belongings against the building. Reported with Solve SF. CAD 252462841,131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,20.0,1.0,False,25.38
101002542623,2025-09-02T23:16:47+00:00,2025-09-02T23:17:33+00:00,closed,Case is a Duplicate.,,,SOUTHERN,37.7797387743648,-122.407159615722,True,['https://d2rrrzgumh0cu9.cloudfront.net/60ed3765-df2f-46ab-8018-ccd6f0e41b3f.jpeg'],['data/images/101002542623/00_60ed3765-df2f-46ab-8018-ccd6f0e41b3f.jpeg'],['1eb197517503e6de1b54145c0f5afcf85e2d91ee764a4891dfed093bc206de36'],['ok'],Person sitting on the sidewalk with belongings and two dogs; another person bending over. Bike and scooter with bags left on the sidewalk. Reported with Solve SF.,162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,bent_over,False,False,60.0,2.0,False,0.01
101002542656,2025-09-02T23:19:47+00:00,2025-09-03T13:22:12+00:00,closed,Case Resolved.,,,SOUTHERN,37.77029784,-122.42007559,True,['https://d2rrrzgumh0cu9.cloudfront.net/393e124e-5fe5-46ad-b784-c3766533f203.jpeg'],['data/images/101002542656/00_393e124e-5fe5-46ad-b784-c3766533f203.jpeg'],['cff507616e9bba26a2a72c8c3c3e5334a532032d70d6cf42f11ee9506380a73b'],['ok'],There is a person with belongings on the sidewalk under the freeway overpass. Near the corner by the stop sign. Reported with Solve SF.,135,False,False,False,False,True,False,False,False,False,False,False,False,False,False,standing,False,False,20.0,1.0,False,14.04
101002542927,2025-09-02T23:59:47+00:00,2025-09-03T12:50:53+00:00,closed,Case Resolved.,,,NORTHERN,37.78819174,-122.42094702,True,['https://d2rrrzgumh0cu9.cloudfront.net/90fbed90-d7bc-46a2-a437-f9423e43884e.jpeg'],['data/images/101002542927/00_90fbed90-d7bc-46a2-a437-f9423e43884e.jpeg'],['52551494e21a0665c8c83ad47323417d77db49920199676be254cf0f47b05e4a'],['ok'],"Person sitting on the sidewalk with belongings and bags; several others nearby with items on the ground, skateboards, and trash. No tent or structure observed; not an encampment. Reported with Solve SF.",202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,60.0,4.0,False,12.85
101002542941,2025-09-03T00:02:47+00:00,2025-09-03T13:40:42+00:00,closed,Case Resolved.,,,PARK,37.76303462,-122.43490858,True,['https://d2rrrzgumh0cu9.cloudfront.net/10a33266-0971-4960-ba23-2a566423ebe2.jpeg'],['data/images/101002542941/00_10a33266-0971-4960-ba23-2a566423ebe2.jpeg'],['f936c385f28cebbb007613329954b9b8512efbbcbd158a7ce9ea01abcc18f820'],['ok'],There is a person sitting on the sidewalk at a Muni bus stop. Large backpack and belongings on the ground beside the person. Reported with Solve SF.,148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,15.0,1.0,False,13.63
101002542954,2025-09-03T00:04:47+00:00,2025-09-03T13:23:48+00:00,closed,Unable to Locate.,,,PARK,37.76454982,-122.43306024,True,['https://d2rrrzgumh0cu9.cloudfront.net/62f4bfcb-7db5-4c3b-8853-bf43abf21b67.jpeg'],['data/images/101002542954/00_62f4bfcb-7db5-4c3b-8853-bf43abf21b67.jpeg'],['27cdc9561ca1ccf7c314842afd7af9a28041d9697814f21a310c4bb0ff5d3f50'],['ok'],Person sitting on the sidewalk at the corner by the traffic light. Bags and belongings on the ground beside the person. Reported with Solve SF.,143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,15.0,1.0,False,13.32
101002543006,2025-09-03T00:15:46+00:00,2025-09-03T13:19:06+00:00,closed,Unable to Locate.,,,SOUTHERN,37.77898091,-122.41029819,True,['https://d2rrrzgumh0cu9.cloudfront.net/9e1103ac-f2a9-4529-9984-bcbc80b7d1b3.jpeg'],['data/images/101002543006/00_9e1103ac-f2a9-4529-9984-bcbc80b7d1b3.jpeg'],['36fa25621513df8be95d3efed7088eb6b2c194dfc9b12e09fbc691cfbdbb72f0'],['ok'],Person hunched over on the sidewalk by a bicycle with bags; belongings on the ground. Another person bent over belongings further down the sidewalk. Reported with Solve SF.,172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,bent_over,False,False,40.0,2.0,False,13.06
101002543037,2025-09-03T00:19:47+00:00,2025-09-03T13:16:32+00:00,closed,Unable to Locate.,,,TENDERLOIN,37.7811433,-122.41133169,True,['https://d2rrrzgumh0cu9.cloudfront.net/12be6449-fea5-4217-b1c0-a4e7e5489d3a.jpeg'],['data/images/101002543037/00_12be6449-fea5-4217-b1c0-a4e7e5489d3a.jpeg'],['60f1f923f8ee2991f82b045d10c92863422cbfa87e9563674c26f63f8fe370b0'],['ok'],There is a person lying on the sidewalk against the building wall. Minimal belongings nearby. Reported with Solve SF.,117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down_unnatural,True,False,15.0,1.0,False,12.95
101002543036,2025-09-03T00:19:47+00:00,2025-09-03T13:16:12+00:00,closed,Unable to Locate.,,,TENDERLOIN,37.78165533,-122.4106841,True,['https://d2rrrzgumh0cu9.cloudfront.net/c73754e8-25a1-4a83-8416-b4eac3488e73.jpeg'],['data/images/101002543036/00_c73754e8-25a1-4a83-8416-b4eac3488e73.jpeg'],['e018fe30e5bdf00609f5999819494f7d4722a0d3c10d479dd3fe2b489ee10f01'],['ok'],"There is a person sitting in a wheelchair on the sidewalk, barefoot, with a blanket and belongings. Reported with Solve SF.",123,False,False,False,False,False,False,False,False,False,False,True,False,False,False,sitting_on_sidewalk,False,False,10.0,1.0,False,12.94
101002543108,2025-09-03T00:30:52+00:00,2025-09-05T14:07:31+00:00,closed,Unable to Locate.,,,CENTRAL,37.78733056,-122.4100509,True,"['https://d2rrrzgumh0cu9.cloudfront.net/49c6711b-31bc-45cd-8f96-bcf86e37e46e.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757081251/san-francisco/production/zu8znmiuitiay2voboan.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757081252/san-francisco/production/qxj4stk3c3sbcctmomo4.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757081253/san-francisco/production/edbohbnhdcgxweanmodf.jpg']","['data/images/101002543108/00_49c6711b-31bc-45cd-8f96-bcf86e37e46e.jpeg', 'data/images/101002543108/01_zu8znmiuitiay2voboan.jpg', 'data/images/101002543108/02_qxj4stk3c3sbcctmomo4.jpg', 'data/images/101002543108/03_edbohbnhdcgxweanmodf.jpg']","['9d40b0fd29f7650167278ef1f85a0448b390f81ad285e1190290452c0f9316f8', 'c2d75f5114975a68b769cc354bd5857d60931957e372d06ae30f71f697773ff0', 'bc7cd9d4076e865b81dfea424f78be0a627bd560d152ce9865613217047aa5ab', 'd0679db58f46aa485b44e3494bae456cf2e8ddd4934d41ddab3d32bb0c76d0a9']","['ok', 'ok', 'ok', 'ok']",919 - Person sitting on the sidewalk against the wall. Reported with Solve SF. cad 252480509,92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,10.0,1.0,False,61.61
101002543148,2025-09-03T00:37:46+00:00,2025-09-03T13:12:39+00:00,closed,Unable to Locate.,,,TENDERLOIN,37.78331017,-122.40923798,True,['https://d2rrrzgumh0cu9.cloudfront.net/4d4d6be2-4700-42f4-bbab-dc58e00cca6c.jpeg'],['data/images/101002543148/00_4d4d6be2-4700-42f4-bbab-dc58e00cca6c.jpeg'],['8bbcf861914b08c5659b138ce0c43dcbab57fc793d4f55b7525b146bc416f236'],['ok'],There is a person hunched over sitting on a low ledge next to the sidewalk. A few personal items with the person. Reported with Solve SF.,137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_normal_area,False,False,20.0,2.0,False,12.58
101002543160,2025-09-03T00:39:47+00:00,2025-09-03T13:12:07+00:00,closed,Case is Invalid.,,,TENDERLOIN,37.78267175,-122.40951229,True,['https://d2rrrzgumh0cu9.cloudfront.net/5e23cf5e-8ab5-460b-8713-ef9725b89b12.jpeg'],['data/images/101002543160/00_5e23cf5e-8ab5-460b-8713-ef9725b89b12.jpeg'],['dcc77b0a0933a24d230f253b61c4c2cc5eee8ce20f30e174a56d39a2884048ed'],['ok'],Person on the sidewalk with a stroller frame and personal belongings. Using tools on the stroller. Reported with Solve SF.,122,False,False,False,True,False,False,False,False,False,False,False,False,False,False,standing,False,False,10.0,1.0,False,12.54
101002543161,2025-09-03T00:39:47+00:00,2025-09-03T13:11:19+00:00,closed,Unable to Locate.,,,INGLESIDE,37.74279032,-122.42283662,True,['https://d2rrrzgumh0cu9.cloudfront.net/fcaac3e8-3b92-47dd-8781-1237c2661498.jpeg'],['data/images/101002543161/00_fcaac3e8-3b92-47dd-8781-1237c2661498.jpeg'],['7e6d700426b3630d8d94f38352b6a0bd3dc8885432e9e23752ed4fc463b50457'],['ok'],"Crack use on back stairway of Safeway... No person, tent, or belongings visible to report. Reported with Solve SF.",114,False,False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,False,False,0.0,0.0,False,12.53
101002543175,2025-09-03T00:42:47+00:00,2025-09-05T14:29:15+00:00,closed,Unable to Locate.,,,CENTRAL,37.79085539,-122.40806742,True,"['https://d2rrrzgumh0cu9.cloudfront.net/6d0ab886-e6ef-4cb7-b0a2-3013cea78d0c.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757082556/san-francisco/production/vvbt5umvf5zn9qypccdq.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757082557/san-francisco/production/ulagkgy3mg22ymmr70yz.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757082558/san-francisco/production/lqwtkqbwlmebnmijfjrp.jpg']","['data/images/101002543175/00_6d0ab886-e6ef-4cb7-b0a2-3013cea78d0c.jpeg', 'data/images/101002543175/01_vvbt5umvf5zn9qypccdq.jpg', 'data/images/101002543175/02_ulagkgy3mg22ymmr70yz.jpg', 'data/images/101002543175/03_lqwtkqbwlmebnmijfjrp.jpg']","['f88b59052eddd5b939fd9c3e0fed0ec3844ffda8b8caa6513adb9c81208499dc', '649468ef505e1b4371c38bc621fc253afe0c1c12fe0e9283d3d66c2a9fef2e34', 'f0f9a8a0f896b461488c8508f27f43f4468191d0ca2fa22b2ebb085f674587c0', '8e1b91f117cdad69132381ef09e85e5749030a74794cf1a7d2eabcf115827cb2']","['ok', 'ok', 'ok', 'ok']",919 - Person under blankets lying on the sidewalk against the building; bedding and personal items piled along the wall. Reported with Solve SF. cad 252480569,158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,20.0,1.0,False,61.77
101002543176,2025-09-03T00:42:51+00:00,2025-09-03T13:10:55+00:00,closed,Unable to Locate.,,,CENTRAL,37.79085539,-122.40806742,True,['https://d2rrrzgumh0cu9.cloudfront.net/a52e94c8-8624-46e0-b3c0-35047e34a204.jpeg'],['data/images/101002543176/00_a52e94c8-8624-46e0-b3c0-35047e34a204.jpeg'],['d52a25cd2ba9be1d5eeab21b8dbfe7f6bd552f9e77912abaf6b3d8893430e490'],['ok'],Person sitting on the sidewalk with a large blue bag and multiple belongings. Obstruction near the curb. Reported with Solve SF.,128,False,False,True,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,12.0,1.0,False,12.47
101002543192,2025-09-03T00:44:47+00:00,2025-09-03T13:09:23+00:00,closed,Case Resolved.,,,TENDERLOIN,37.77984139,-122.41228784,True,['https://d2rrrzgumh0cu9.cloudfront.net/d0339f8f-e9e7-46bc-8bef-0bef0c4d00d8.jpeg'],['data/images/101002543192/00_d0339f8f-e9e7-46bc-8bef-0bef0c4d00d8.jpeg'],['a15c5f5326bd71f7ae624da7520cee28ecb0c1a38a8038602110700f3449fec8'],['ok'],Two people sitting on the sidewalk against the building with bags and scattered trash; one person slumped on the ground. Person present with belongings. Reported with Solve SF.,176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,80.0,3.0,False,12.41
101002543200,2025-09-03T00:45:47+00:00,2025-09-03T13:09:41+00:00,closed,Case Resolved.,,,SOUTHERN,37.76854151,-122.40201626,True,['https://d2rrrzgumh0cu9.cloudfront.net/187129fd-11ce-4fa3-9550-e07140e482ab.jpeg'],['data/images/101002543200/00_187129fd-11ce-4fa3-9550-e07140e482ab.jpeg'],['6a41ccbde0d5ae1c0e2e5e639b8be07b13756446f32856e94a0c854d146465d7'],['ok'],"encampment with loose dog and rampant drug consumption. trash littered all about.... Person sitting on sidewalk near utility pole, belongings on ground. Reported with Solve SF.",176,False,False,False,False,False,False,False,False,False,False,False,False,True,True,sitting_on_sidewalk,False,False,100.0,2.0,False,12.4
101002543405,2025-09-03T01:25:51+00:00,2025-09-04T23:37:48+00:00,closed,Unable to Locate.,,,NORTHERN,37.78879666,-122.42224728,True,"['https://d2rrrzgumh0cu9.cloudfront.net/42015ac1-275b-4064-af5a-ddd851e144b1.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757029068/san-francisco/production/zzuo6armss3us89fc4lj.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757029069/san-francisco/production/swxvr577bhdn9ceguj73.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757029070/san-francisco/production/ltqqrveso0fgziyphu20.jpg']","['data/images/101002543405/00_42015ac1-275b-4064-af5a-ddd851e144b1.jpeg', 'data/images/101002543405/01_zzuo6armss3us89fc4lj.jpg', 'data/images/101002543405/02_swxvr577bhdn9ceguj73.jpg', 'data/images/101002543405/03_ltqqrveso0fgziyphu20.jpg']","['d4e0e2077d16a49192d78b77ab68f43039398005ef3201d5023c96d071605ffb', '9baad3e8d620494050db51473d146f4be811ecf80941a74b73aca46ad99ed38e', '9ff0cca0a181a38520a39345f1da976182540c25cb1134cc81453946bff503d9', 'c65a2d41d86ec2b15a240dad395565c90f90c3d533755e521eea0074c59f1f1f']","['ok', 'ok', 'ok', 'ok']",601 - Person sitting on the sidewalk against a storefront doorway with bags and a rolling suitcase. Belongings piled next to the person. Reported with Solve SF. CAD 252472422,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,20.0,1.0,False,46.2
101002543406,2025-09-03T01:25:51+00:00,2025-09-03T12:52:47+00:00,closed,Case Cancelled.,,,TENDERLOIN,37.78120379,-122.4118194,True,['https://d2rrrzgumh0cu9.cloudfront.net/473551a5-fd8e-454b-a3d4-ee2623e66c6a.jpeg'],['data/images/101002543406/00_473551a5-fd8e-454b-a3d4-ee2623e66c6a.jpeg'],['cc5f711389594d7d15136070a181544d65b9b11b931fe7b9748716192e60d48d'],['ok'],"Person sitting on a milk crate on the sidewalk under a traffic signal. Backpacks and bags scattered around, person seated on a metal barrier against blue wall. Reported with Solve SF.",183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,120.0,8.0,False,11.45
101002543561,2025-09-03T01:57:47+00:00,2025-09-03T01:57:47+00:00,open,,,,NORTHERN,37.78824427,-122.42069884,True,['https://d2rrrzgumh0cu9.cloudfront.net/438c6e2a-bb47-4135-9235-8dffdf9ffb8e.jpeg'],['data/images/101002543561/00_438c6e2a-bb47-4135-9235-8dffdf9ffb8e.jpeg'],['e493ffdbc72e1062f9582bcb083397ff31a6cda7cd2f275a787d329cbf00f9f3'],['ok'],"There is a person sitting on the sidewalk against the wall, legs stretched out. A few belongings and trash on the ground nearby. Reported with Solve SF.",152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,15.0,1.0,False,0.0
101002543560,2025-09-03T01:57:47+00:00,2025-09-03T01:57:47+00:00,open,,,,NORTHERN,37.7882276,-122.42082821,True,['https://d2rrrzgumh0cu9.cloudfront.net/e42ac2c6-9c52-46e2-b0a9-2506a3d6e29c.jpeg'],['data/images/101002543560/00_e42ac2c6-9c52-46e2-b0a9-2506a3d6e29c.jpeg'],['c65fdf62c2644345b5d96a68e7526cbe7ac74a0f334bae977d73226f36e764f0'],['ok'],Person sitting on the sidewalk ledge against a storefront. Small pile of belongings next to the person. Reported with Solve SF.,127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,12.0,1.0,False,0.0
101002543663,2025-09-03T02:23:47+00:00,2025-09-05T14:29:57+00:00,closed,Unable to Locate.,,,CENTRAL,37.79106463,-122.40815333,True,"['https://d2rrrzgumh0cu9.cloudfront.net/c6063e53-8543-449e-84c7-1b1206f81199.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757082597/san-francisco/production/atadd19c4z2txuajhjiz.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757082598/san-francisco/production/ilrbacjdtngx031vm4mo.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757082598/san-francisco/production/aqqxdnbtmsl5sa2ahpgv.jpg']","['data/images/101002543663/00_c6063e53-8543-449e-84c7-1b1206f81199.jpeg', 'data/images/101002543663/01_atadd19c4z2txuajhjiz.jpg', 'data/images/101002543663/02_ilrbacjdtngx031vm4mo.jpg', 'data/images/101002543663/03_aqqxdnbtmsl5sa2ahpgv.jpg']","['5bddc6c9a1a436d4eab99d6086c8b1de413961348f7491c1aad2a33527ab269d', 'f0f9a8a0f896b461488c8508f27f43f4468191d0ca2fa22b2ebb085f674587c0', '635be03f98cd6cba8880c12953629fdf8ad1de37274c8f4b257260611f73289b', '8e1b91f117cdad69132381ef09e85e5749030a74794cf1a7d2eabcf115827cb2']","['ok', 'ok', 'ok', 'ok']",919 - Person lying on the sidewalk under blanket against the building. . Reported with Solve SF. cad 252480567,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,24.0,1.0,False,60.1
101002543671,2025-09-03T02:24:47+00:00,2025-09-03T12:46:27+00:00,closed,Unable to Locate.,,,CENTRAL,37.79363819,-122.39604855,True,['https://d2rrrzgumh0cu9.cloudfront.net/29d1fcee-19af-40c8-821e-93d94a5a980b.jpeg'],['data/images/101002543671/00_29d1fcee-19af-40c8-821e-93d94a5a980b.jpeg'],['137bf84c84fbdb2f55bf3c450d4041374992d90d1a5b04977a42173545dca3e4'],['ok'],There is a person sitting on the sidewalk by the bus stop shelter with belongings. Person near the tree and ramp area on the brick walkway. Reported with Solve SF.,163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,20.0,1.0,False,10.36
101002543672,2025-09-03T02:24:47+00:00,2025-09-03T12:46:14+00:00,closed,Unable to Locate.,,,CENTRAL,37.79363819,-122.39604855,True,['https://d2rrrzgumh0cu9.cloudfront.net/dff5ae10-4996-420c-a384-f1e7373526da.jpeg'],['data/images/101002543672/00_dff5ae10-4996-420c-a384-f1e7373526da.jpeg'],['42564860daf0e7efdd6367db62ac5063846fc9f718ebd5129f0821193bb645ce'],['ok'],Person lying on the sidewalk with belongings and a blanket by the BART/Muni Embarcadero entrance. Bedding and personal items on the ground. Reported with Solve SF.,163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,24.0,1.0,False,10.36
101002543814,2025-09-03T03:18:47+00:00,2025-09-04T01:59:34+00:00,closed,Unable to Locate. Closed by H3.,,,MISSION,37.76444969,-122.43304721,True,['https://d2rrrzgumh0cu9.cloudfront.net/b8980126-f841-485a-a174-6414a28ca1b1.jpeg'],['data/images/101002543814/00_b8980126-f841-485a-a174-6414a28ca1b1.jpeg'],['891952f564a37c94a5243c23c55c9721a1fc474afca2b9446fe07635c19050a2'],['ok'],919 - Person lying on the sidewalk under a blanket by the curb.. Reported with Solve SF. cad 252461403,102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,20.0,1.0,False,22.68
101002543914,2025-09-03T03:43:46+00:00,2025-09-03T12:42:55+00:00,closed,Case Resolved.,,,TENDERLOIN,37.77952784,-122.413498,True,['https://d2rrrzgumh0cu9.cloudfront.net/4b571f22-ceda-4911-8236-196acf2386bc.jpeg'],['data/images/101002543914/00_4b571f22-ceda-4911-8236-196acf2386bc.jpeg'],['f8ee33ebf3a41d14ba9a0a92764931991c4488d467af5a8292f61756c47c7d85'],['ok'],"There are multiple people sitting on the sidewalk with several bags and belongings, plus a bike on the ground. Reported with Solve SF.",134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,30.0,4.0,False,8.99
101002544179,2025-09-03T05:26:47+00:00,2025-09-03T12:40:16+00:00,closed,Case is Invalid. There is no person in the picture. Just something leaning up against the trash can.,,,MISSION,37.7506216,-122.42041468,True,['https://d2rrrzgumh0cu9.cloudfront.net/c1bf6c76-158e-4658-826a-552b90547341.jpeg'],['data/images/101002544179/00_c1bf6c76-158e-4658-826a-552b90547341.jpeg'],['7c88c7827fde4f6617672403fd7cd991d05e6b4612e0f4fbef8092c5d5942641'],['ok'],There is a person behind belongings. Red sleeping cot and personal items on the sidewalk by a trash can in a bus zone. Reported with Solve SF.,142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,12.0,1.0,False,7.22
101002544208,2025-09-03T05:52:59+00:00,2025-09-04T19:56:15+00:00,closed,Unable to Locate.,,,MISSION,37.75907194,-122.41087244,True,"['https://d2rrrzgumh0cu9.cloudfront.net/95bf7231-3c08-48fc-9c82-29e5be20b362.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757015775/san-francisco/production/tr9egxphlomj245n7viy.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757015776/san-francisco/production/fb7k1u4vtgblbslxo4rq.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757015777/san-francisco/production/vgrq3cw53i7nwvqh8poq.jpg']","['data/images/101002544208/00_95bf7231-3c08-48fc-9c82-29e5be20b362.jpeg', 'data/images/101002544208/01_tr9egxphlomj245n7viy.jpg', 'data/images/101002544208/02_fb7k1u4vtgblbslxo4rq.jpg', 'data/images/101002544208/03_vgrq3cw53i7nwvqh8poq.jpg']","['ad554fef9b224fb32ac39558dd6e2eb89b3b869e76b248498bdc2f521ea8f065', '8ad6d5509355ea1602dbaed6e938ee516864412288f92ee3f12ff5979dd0db47', '8118bb33dd242bfa9cedcfaad2c698a08850659fd9f7d99dee0861bea178fad8', 'af8a8ad7f806cb7b5e0b51ede2927fabe0cf8ede3e61f257b39fd3fcd2f22461']","['ok', 'ok', 'ok', 'ok']",601 - Person lying on the doorway step at 3001. Reported with Solve SF.,71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down_unnatural,True,False,12.0,1.0,False,38.05
101002544574,2025-09-03T13:45:46+00:00,2025-09-04T16:40:33+00:00,closed,Unable to Locate.,,,SOUTHERN,37.77907286,-122.41031238,True,"['https://d2rrrzgumh0cu9.cloudfront.net/73b304e2-47ec-456c-af0f-90197bd21772.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757004033/san-francisco/production/ikyir3ycka6pjvptyboj.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757004034/san-francisco/production/fm6howgsnjy5uvjzzlwl.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1757004035/san-francisco/production/mv4u6vvkideeo4fod9d9.jpg']","['data/images/101002544574/00_73b304e2-47ec-456c-af0f-90197bd21772.jpeg', 'data/images/101002544574/01_ikyir3ycka6pjvptyboj.jpg', 'data/images/101002544574/02_fm6howgsnjy5uvjzzlwl.jpg', 'data/images/101002544574/03_mv4u6vvkideeo4fod9d9.jpg']","['f5d493326437638334f1e9e8d8cb5f58957a334bec9b0caabd1abb9e79d6b777', 'b649c461886e3645286600b7e4ec3140d91e977d121bf27fcdbad2ee8308c9f1', 'f61c6596bc273ef3dbf5871763a501daa9f389b1ca3557987a6908f97fb098b7', 'c7d754148852ddd939304104fbaa6401ffa2f6b4cc3560876c7d8df665224994']","['ok', 'ok', 'ok', 'ok']",919 - Person sitting on the sidewalk by a building doorway with belongings. Trash and wet spill on the ground. Reported with Solve SF.,134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,20.0,1.0,False,26.91
101002544614,2025-09-03T13:49:46+00:00,2025-09-05T14:30:17+00:00,closed,"Administrative Closure. If you have concerns about illegal behavior involving individuals, please report it to the non-emergency police at 415-553-0123. For resource assistance or triage, call 311.",,,SOUTHERN,37.77967587,-122.40911167,True,['https://d2rrrzgumh0cu9.cloudfront.net/c87a22b4-dc00-4920-b364-e9a9ffa66172.jpeg'],['data/images/101002544614/00_c87a22b4-dc00-4920-b364-e9a9ffa66172.jpeg'],['3d652cebebe7e83e484137afb7a9526f808590c8b6d281a9715b9d0a77d94b81'],['ok'],919 - Person lying on the sidewalk on a blanket with belongings beside them. Reported with Solve SF.,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,24.0,1.0,False,48.68
